age,salary,purchases,churn,customer_value
55,86893,1,0,86893
24,75413,6,0,452478
51,74180,4,0,296720
59,95696,7,0,669872
56,33232,1,1,33232
24,110138,5,0,550690
34,52206,15,0,783090
36,78934,5,0,394670
31,77075,4,0,308300
33,73154,9,0,658386
34,96667,2,0,193334
25,69987,5,0,349935
41,88998,13,0,1156974
33,105787,3,0,317361
41,88679,11,0,975469
58,36441,19,0,692379
25,86817,14,0,1215438
49,49157,12,0,589884
54,62436,5,0,312180
34,28312,7,0,198184
44,30725,7,0,215075
58,105836,3,0,317508
29,42523,3,1,127569
42,111076,9,0,999684
30,118634,5,0,593170
19,41640,1,1,41640
57,85238,5,0,426190
45,110914,9,0,998226
57,56747,4,0,226988
51,64177,6,0,385062
53,102624,5,0,513120
28,111884,17,0,1902028
45,70718,10,0,707180
28,109789,4,0,439156
54,36578,17,0,621826
28,93148,10,0,931480
34,94378,18,0,1698804
33,31575,17,0,536775
48,71738,9,0,645642
19,80819,5,0,404095
35,104024,6,0,624144
22,22856,0,1,0
49,106821,9,0,961389
59,114361,8,0,914888
58,46115,7,0,322805
57,33873,0,1,0
19,99814,3,0,299442
50,49515,16,0,792240
38,64706,3,0,194118
19,43834,11,0,482174
20,69587,19,0,1322153
26,104343,0,0,0
43,78187,9,0,703683
27,30867,15,0,463005
20,104148,7,0,729036
44,95476,10,0,954760
58,61261,10,0,612610
33,59503,8,0,476024
22,76571,6,0,459426
50,50336,5,0,251680
36,33860,2,1,67720
24,30538,14,0,427532
49,36546,11,0,402006
58,71113,3,0,213339
36,88036,10,0,880360
44,40027,4,1,160108
24,36395,1,1,36395
43,62940,18,0,1132920
26,89834,1,0,89834
57,21010,17,0,357170
18,72269,3,0,216807
33,101373,13,0,1317849
43,115397,2,0,230794
32,77016,3,0,231048
20,27035,13,0,351455
44,76880,19,0,1460720
31,72814,11,0,800954
53,75286,13,0,978718
28,110690,3,0,332070
22,70674,10,0,706740
20,37468,14,0,524552
22,93252,18,0,1678536
21,108486,18,0,1952748
21,77128,14,0,1079792
32,20377,7,0,142639
23,72982,3,0,218946
50,84691,11,0,931601
39,28255,1,1,28255
40,55855,18,0,1005390
22,58334,2,0,116668
53,53202,8,0,425616
50,41309,9,0,371781
49,48480,18,0,872640
30,104790,4,0,419160
20,118480,0,0,0
48,90076,9,0,810684
31,34219,19,0,650161
24,49640,5,0,248200
45,78427,14,0,1097978
40,28950,7,0,202650
50,116327,16,0,1861232
57,37267,5,0,186335
59,39219,3,1,117657
40,55443,4,0,221772
28,105092,4,0,420368
29,114437,19,0,2174303
57,46030,1,1,46030
36,68084,13,0,885092
59,95805,0,0,0
48,51129,17,0,869193
25,21839,10,0,218390
45,24840,4,1,99360
31,100443,5,0,502215
47,77745,19,0,1477155
50,95850,15,0,1437750
19,72949,17,0,1240133
37,33571,10,0,335710
27,88838,14,0,1243732
49,35247,1,1,35247
27,30177,13,0,392301
56,86351,13,0,1122563
53,109112,10,0,1091120
46,42020,1,1,42020
24,119717,3,0,359151
48,53042,13,0,689546
55,65444,15,0,981660
51,58649,7,0,410543
20,64726,4,0,258904
46,55140,15,0,827100
25,52534,2,0,105068
47,108189,13,0,1406457
27,57163,13,0,743119
21,109259,10,0,1092590
36,100119,3,0,300357
26,55656,14,0,779184
42,42565,18,0,766170
35,23119,8,0,184952
23,79871,12,0,958452
33,40916,14,0,572824
30,99522,3,0,298566
48,119332,17,0,2028644
37,48431,18,0,871758
36,93624,8,0,748992
32,76743,5,0,383715
45,60203,8,0,481624
24,46488,3,1,139464
57,110519,7,0,773633
20,42779,15,0,641685
30,91736,8,0,733888
49,115136,1,0,115136
33,106286,17,0,1806862
28,30446,19,0,578474
46,97762,18,0,1759716
58,70221,0,0,0
45,42776,16,0,684416
34,109436,9,0,984924
18,22042,5,0,110210
59,39234,8,0,313872
59,47793,8,0,382344
40,24211,11,0,266321
25,108471,7,0,759297
50,42848,5,0,214240
53,111673,8,0,893384
45,85154,18,0,1532772
42,66054,10,0,660540
45,64064,17,0,1089088
43,75912,11,0,835032
57,68761,6,0,412566
34,40219,2,1,80438
56,78657,13,0,1022541
21,52613,10,0,526130
29,105225,6,0,631350
33,115772,0,0,0
28,96517,0,0,0
56,84903,13,0,1103739
40,39310,12,0,471720
28,119379,7,0,835653
28,90800,4,0,363200
18,98470,7,0,689290
24,22140,13,0,287820
45,69770,5,0,348850
35,42188,0,1,0
47,66232,5,0,331160
27,22388,15,0,335820
32,58683,6,0,352098
23,68340,13,0,888420
38,53638,5,0,268190
28,109615,19,0,2082685
38,77477,8,0,619816
42,67857,17,0,1153569
34,100004,3,0,300012
33,77329,18,0,1391922
23,69123,15,0,1036845
54,54062,9,0,486558
56,71785,0,0,0
32,83312,8,0,666496
43,101149,18,0,1820682
41,105484,0,0,0
37,32630,11,0,358930
58,107259,1,0,107259
43,50139,14,0,701946
42,36812,8,0,294496
49,34377,9,0,309393
24,116051,12,0,1392612
33,44639,11,0,491029
40,78521,16,0,1256336
42,85187,18,0,1533366
22,85627,3,0,256881
56,23104,18,0,415872
38,28270,10,0,282700
53,30195,1,1,30195
55,53738,9,0,483642
29,53871,7,0,377097
48,115356,5,0,576780
53,51393,6,0,308358
24,117545,3,0,352635
33,63487,1,0,63487
57,94504,12,0,1134048
19,80139,2,0,160278
41,31973,11,0,351703
50,47836,5,0,239180
43,101893,12,0,1222716
56,30027,16,0,480432
50,40009,16,0,640144
26,31436,19,0,597284
43,105211,0,0,0
44,47799,4,1,191196
37,97027,5,0,485135
31,27623,12,0,331476
38,88388,6,0,530328
57,41658,19,0,791502
37,56847,3,0,170541
28,77996,2,0,155992
33,116430,4,0,465720
18,65785,13,0,855205
28,32471,19,0,616949
33,105560,1,0,105560
52,99619,0,0,0
21,117539,8,0,940312
40,41951,7,0,293657
29,37920,5,0,189600
31,83828,6,0,502968
37,53692,17,0,912764
41,34104,6,0,204624
32,68810,5,0,344050
20,78167,0,0,0
44,30557,3,1,91671
32,53569,16,0,857104
49,92333,1,0,92333
41,112131,6,0,672786
41,80940,11,0,890340
51,109534,6,0,657204
27,33831,10,0,338310
26,54785,19,0,1040915
33,72739,19,0,1382041
48,63915,12,0,766980
55,55222,14,0,773108
58,57506,15,0,862590
58,25668,11,0,282348
36,80230,5,0,401150
41,25659,19,0,487521
42,80705,0,0,0
49,118866,11,0,1307526
46,23130,8,0,185040
21,26148,1,1,26148
42,41213,7,0,288491
37,47771,18,0,859878
51,52974,7,0,370818
55,57038,13,0,741494
18,76777,0,0,0
22,67558,5,0,337790
48,30783,13,0,400179
55,109262,19,0,2075978
53,68364,9,0,615276
30,117733,1,0,117733
54,23011,18,0,414198
26,75826,18,0,1364868
54,43896,16,0,702336
51,100110,9,0,900990
42,45777,3,1,137331
33,81327,19,0,1545213
44,116924,18,0,2104632
26,108157,0,0,0
58,112680,2,0,225360
58,60656,5,0,303280
55,65486,1,0,65486
42,44421,13,0,577473
20,94160,19,0,1789040
23,37752,7,0,264264
49,47076,17,0,800292
46,112296,15,0,1684440
41,106563,17,0,1811571
41,58285,14,0,815990
19,110926,9,0,998334
35,111833,14,0,1565662
37,56094,12,0,673128
44,105370,4,0,421480
43,25391,11,0,279301
22,64073,7,0,448511
43,30258,0,1,0
39,41181,3,1,123543
30,89859,10,0,898590
55,109480,14,0,1532720
35,47665,8,0,381320
29,116894,3,0,350682
56,71758,1,0,71758
33,25373,19,0,482087
49,89240,2,0,178480
37,36010,7,0,252070
38,34602,7,0,242214
43,109554,7,0,766878
36,32434,11,0,356774
21,113600,5,0,568000
33,113559,13,0,1476267
32,53340,18,0,960120
57,86089,14,0,1205246
57,84429,14,0,1182006
18,88127,0,0,0
50,106001,4,0,424004
36,65188,5,0,325940
49,42986,6,0,257916
34,115030,19,0,2185570
21,107930,5,0,539650
31,47340,13,0,615420
51,116936,8,0,935488
37,113257,16,0,1812112
22,96196,17,0,1635332
28,58129,19,0,1104451
31,25215,13,0,327795
53,116458,1,0,116458
49,27288,18,0,491184
18,58397,6,0,350382
18,50258,16,0,804128
20,68718,5,0,343590
42,85087,1,0,85087
35,84994,2,0,169988
25,25264,13,0,328432
52,43141,7,0,301987
53,51855,8,0,414840
47,56091,8,0,448728
37,98939,11,0,1088329
35,37926,19,0,720594
51,75600,6,0,453600
30,117722,17,0,2001274
52,106216,15,0,1593240
18,119331,1,0,119331
41,111600,10,0,1116000
18,53644,12,0,643728
30,36090,12,0,433080
31,96794,16,0,1548704
44,84596,14,0,1184344
33,102328,16,0,1637248
38,104907,1,0,104907
36,46558,19,0,884602
19,27260,7,0,190820
54,93834,6,0,563004
34,87771,6,0,526626
38,81331,11,0,894641
25,34473,16,0,551568
28,72484,11,0,797324
44,115466,1,0,115466
33,62075,1,0,62075
24,86988,0,0,0
43,42296,7,0,296072
43,73253,3,0,219759
56,95463,11,0,1050093
29,60867,6,0,365202
24,47495,5,0,237475
35,60661,17,0,1031237
26,115402,8,0,923216
50,119047,17,0,2023799
41,117956,9,0,1061604
38,118436,0,0,0
40,53933,9,0,485397
54,64160,17,0,1090720
22,61325,0,0,0
27,34801,4,1,139204
58,73351,13,0,953563
20,118127,6,0,708762
24,96544,9,0,868896
35,49578,15,0,743670
36,106368,16,0,1701888
24,33978,16,0,543648
33,105871,17,0,1799807
47,40344,4,1,161376
27,111036,18,0,1998648
24,22109,6,0,132654
32,94795,16,0,1516720
22,110045,7,0,770315
47,86349,0,0,0
39,67901,6,0,407406
36,21243,3,1,63729
32,20125,0,1,0
41,33987,13,0,441831
26,85492,12,0,1025904
49,61605,19,0,1170495
30,50044,18,0,900792
32,60029,17,0,1020493
21,108631,4,0,434524
44,92427,3,0,277281
49,72572,15,0,1088580
54,64462,19,0,1224778
41,57067,17,0,970139
52,93957,13,0,1221441
41,22253,19,0,422807
30,22305,2,1,44610
36,105321,18,0,1895778
42,65869,18,0,1185642
36,91252,19,0,1733788
30,25685,6,0,154110
23,86650,1,0,86650
33,65407,13,0,850291
53,118129,8,0,945032
26,61486,3,0,184458
19,55852,2,0,111704
18,73439,14,0,1028146
50,30221,11,0,332431
39,64311,16,0,1028976
28,34287,16,0,548592
24,40984,0,1,0
40,78734,0,0,0
55,28456,11,0,313016
22,66908,12,0,802896
20,46114,16,0,737824
38,96144,12,0,1153728
27,84053,11,0,924583
24,30105,7,0,210735
50,26757,19,0,508383
34,31989,8,0,255912
36,98920,9,0,890280
51,64785,4,0,259140
57,72941,6,0,437646
30,113047,9,0,1017423
24,118702,14,0,1661828
38,30086,6,0,180516
37,114519,0,0,0
59,24476,4,1,97904
32,104683,19,0,1988977
22,34365,1,1,34365
52,42248,9,0,380232
33,112470,0,0,0
40,68639,14,0,960946
27,83135,13,0,1080755
53,115056,4,0,460224
49,61101,11,0,672111
58,77365,13,0,1005745
56,61276,18,0,1102968
46,38696,13,0,503048
48,96128,13,0,1249664
48,109472,2,0,218944
36,99203,2,0,198406
24,93832,19,0,1782808
54,37791,0,1,0
27,61792,13,0,803296
41,31427,14,0,439978
53,94478,5,0,472390
44,101398,13,0,1318174
36,106468,10,0,1064680
24,75840,18,0,1365120
34,85149,2,0,170298
47,71485,19,0,1358215
31,64005,2,0,128010
40,26612,6,0,159672
59,34895,16,0,558320
23,48622,6,0,291732
21,45499,6,0,272994
45,101538,14,0,1421532
43,100995,14,0,1413930
37,55275,4,0,221100
23,112275,0,0,0
52,33959,16,0,543344
25,77445,2,0,154890
51,75663,0,0,0
28,23868,9,0,214812
48,77373,12,0,928476
49,110112,2,0,220224
42,74699,10,0,746990
56,113834,17,0,1935178
57,71702,15,0,1075530
18,54677,2,0,109354
25,54752,13,0,711776
33,97433,17,0,1656361
54,64304,1,0,64304
41,32561,11,0,358171
19,113031,10,0,1130310
56,96089,14,0,1345246
57,23705,5,0,118525
56,24581,11,0,270391
59,40201,6,0,241206
49,38813,11,0,426943
41,102212,18,0,1839816
31,88565,17,0,1505605
41,57261,4,0,229044
20,35734,5,0,178670
51,46407,17,0,788919
51,35667,1,1,35667
59,21346,2,1,42692
30,71246,13,0,926198
47,52415,3,0,157245
51,101150,7,0,708050
52,41880,16,0,670080
55,47609,17,0,809353
27,76322,18,0,1373796
42,64821,7,0,453747
26,111530,5,0,557650
48,80866,10,0,808660
50,33456,8,0,267648
52,103069,3,0,309207
44,92727,16,0,1483632
42,51857,14,0,725998
48,115038,15,0,1725570
18,40943,8,0,327544
48,103068,6,0,618408
54,67288,16,0,1076608
26,118418,2,0,236836
38,35462,9,0,319158
57,103551,11,0,1139061
53,87713,17,0,1491121
45,70630,11,0,776930
37,118819,12,0,1425828
37,117854,15,0,1767810
22,55361,2,0,110722
49,64252,10,0,642520
54,62880,14,0,880320
45,104539,17,0,1777163
36,73344,13,0,953472
58,62433,7,0,437031
56,113251,19,0,2151769
49,62602,3,0,187806
24,94516,0,0,0
49,85091,17,0,1446547
59,75531,4,0,302124
27,44460,10,0,444600
32,86574,12,0,1038888
21,58214,15,0,873210
44,60713,7,0,424991
41,61386,2,0,122772
23,51579,6,0,309474
41,92815,5,0,464075
49,118130,2,0,236260
44,62435,17,0,1061395
29,64455,1,0,64455
49,114171,2,0,228342
47,116916,6,0,701496
40,66536,2,0,133072
24,44974,15,0,674610
50,26857,15,0,402855
32,112055,11,0,1232605
42,117460,10,0,1174600
28,68029,3,0,204087
22,98676,10,0,986760
31,65745,19,0,1249155
36,83239,3,0,249717
21,93744,0,0,0
55,106528,3,0,319584
41,89170,14,0,1248380
26,87211,19,0,1657009
48,115864,17,0,1969688
19,114072,7,0,798504
28,114925,14,0,1608950
47,106109,13,0,1379417
41,66501,0,0,0
59,117474,9,0,1057266
31,21440,14,0,300160
55,83809,11,0,921899
23,93989,16,0,1503824
30,33029,14,0,462406
56,72393,8,0,579144
41,21778,4,1,87112
25,22870,16,0,365920
34,70348,12,0,844176
46,54685,9,0,492165
57,116105,12,0,1393260
53,116899,13,0,1519687
37,31050,7,0,217350
39,63709,1,0,63709
38,90090,6,0,540540
23,22215,16,0,355440
55,37858,8,0,302864
22,96553,13,0,1255189
56,53152,16,0,850432
29,29284,1,1,29284
39,66963,6,0,401778
39,91872,6,0,551232
58,114566,12,0,1374792
49,111252,1,0,111252
31,41698,6,0,250188
41,44089,10,0,440890
28,24265,10,0,242650
35,49566,19,0,941754
50,54249,5,0,271245
43,47559,11,0,523149
31,63779,14,0,892906
43,71142,8,0,569136
44,45696,5,0,228480
50,117985,11,0,1297835
38,85717,3,0,257151
33,119856,8,0,958848
46,98341,10,0,983410
24,72756,6,0,436536
52,24482,19,0,465158
37,92765,7,0,649355
42,48548,12,0,582576
18,99520,0,0,0
33,80732,17,0,1372444
36,43798,15,0,656970
57,114724,19,0,2179756
23,111997,19,0,2127943
29,112714,16,0,1803424
41,60566,4,0,242264
55,87787,13,0,1141231
59,101540,7,0,710780
35,39914,15,0,598710
18,46273,15,0,694095
55,56768,9,0,510912
28,35434,12,0,425208
50,83556,0,0,0
53,49571,0,1,0
35,47427,15,0,711405
28,65536,6,0,393216
23,92253,2,0,184506
56,37525,5,0,187625
43,33295,8,0,266360
40,84606,17,0,1438302
27,95584,15,0,1433760
49,40620,1,1,40620
32,46266,1,1,46266
26,113088,16,0,1809408
27,66371,18,0,1194678
24,79411,12,0,952932
42,94026,15,0,1410390
53,106170,12,0,1274040
43,74091,0,0,0
23,70208,13,0,912704
48,44857,11,0,493427
51,28163,15,0,422445
36,119142,4,0,476568
32,44614,15,0,669210
27,62940,14,0,881160
21,78447,18,0,1412046
28,56370,18,0,1014660
20,38984,6,0,233904
30,96956,19,0,1842164
30,100777,4,0,403108
38,56677,14,0,793478
34,50842,7,0,355894
27,86841,0,0,0
59,37259,2,1,74518
26,39591,6,0,237546
51,94836,0,0,0
24,42148,4,1,168592
25,99538,4,0,398152
27,72869,5,0,364345
54,62532,4,0,250128
35,36389,14,0,509446
27,100779,2,0,201558
47,74233,6,0,445398
28,76651,10,0,766510
28,53019,15,0,795285
51,95851,18,0,1725318
32,96306,12,0,1155672
35,97312,4,0,389248
20,35626,0,1,0
55,108931,9,0,980379
36,73579,17,0,1250843
56,104510,7,0,731570
48,24032,12,0,288384
29,117915,0,0,0
53,105982,4,0,423928
45,117313,14,0,1642382
45,27209,10,0,272090
20,52187,2,0,104374
52,65913,16,0,1054608
42,63378,3,0,190134
45,83402,19,0,1584638
46,72930,19,0,1385670
34,107434,7,0,752038
40,82954,14,0,1161356
27,55221,2,0,110442
20,61314,9,0,551826
54,111310,9,0,1001790
30,21228,9,0,191052
31,86878,15,0,1303170
38,105176,18,0,1893168
44,87066,19,0,1654254
39,69162,2,0,138324
40,106376,18,0,1914768
39,51999,2,0,103998
40,117089,14,0,1639246
50,107799,18,0,1940382
44,118245,18,0,2128410
33,82083,13,0,1067079
57,32347,19,0,614593
46,60832,18,0,1094976
24,84430,1,0,84430
55,115721,6,0,694326
52,58393,7,0,408751
28,85943,0,0,0
45,22123,12,0,265476
48,58379,8,0,467032
53,89950,17,0,1529150
42,73839,19,0,1402941
36,30133,11,0,331463
31,43630,8,0,349040
34,82383,7,0,576681
38,63493,4,0,253972
32,31224,7,0,218568
25,37480,19,0,712120
44,60146,19,0,1142774
47,61148,3,0,183444
33,103022,1,0,103022
22,37789,16,0,604624
43,36626,8,0,293008
43,70149,9,0,631341
57,89765,10,0,897650
25,71282,2,0,142564
18,79223,15,0,1188345
34,107704,15,0,1615560
52,40959,6,0,245754
43,66524,10,0,665240
51,116489,14,0,1630846
53,35143,6,0,210858
56,88895,19,0,1689005
42,101084,11,0,1111924
33,119838,1,0,119838
20,68514,4,0,274056
44,109566,8,0,876528
38,90475,4,0,361900
27,22724,6,0,136344
48,67116,15,0,1006740
45,83857,18,0,1509426
58,75662,13,0,983606
51,34004,10,0,340040
22,63111,18,0,1135998
49,96521,16,0,1544336
45,47326,16,0,757216
46,111595,14,0,1562330
28,98980,19,0,1880620
37,20512,4,1,82048
42,73014,19,0,1387266
54,30585,9,0,275265
25,102058,16,0,1632928
35,26388,5,0,131940
22,118791,16,0,1900656
33,29223,4,1,116892
25,82754,0,0,0
46,102979,16,0,1647664
41,30116,17,0,511972
44,33864,2,1,67728
47,111037,10,0,1110370
39,67566,17,0,1148622
49,28169,4,1,112676
22,50201,12,0,602412
40,57848,7,0,404936
39,55982,17,0,951694
51,95596,11,0,1051556
25,87326,10,0,873260
20,92717,13,0,1205321
24,93110,12,0,1117320
55,109262,11,0,1201882
22,116958,11,0,1286538
31,68950,10,0,689500
34,108572,10,0,1085720
48,108040,8,0,864320
18,88294,11,0,971234
30,89747,19,0,1705193
54,45291,10,0,452910
55,110379,11,0,1214169
40,58274,0,0,0
25,87479,12,0,1049748
24,38624,12,0,463488
42,21995,16,0,351920
43,26023,14,0,364322
30,34763,14,0,486682
54,90237,10,0,902370
37,92507,3,0,277521
27,45037,5,0,225185
38,80149,2,0,160298
45,72921,18,0,1312578
46,118762,12,0,1425144
59,75970,5,0,379850
54,32379,15,0,485685
45,89809,14,0,1257326
20,91774,9,0,825966
50,39793,15,0,596895
26,58761,10,0,587610
29,98189,5,0,490945
32,27522,18,0,495396
24,73791,10,0,737910
58,118845,14,0,1663830
38,49985,16,0,799760
19,30434,0,1,0
52,30883,18,0,555894
58,78598,14,0,1100372
49,70384,1,0,70384
36,55641,11,0,612051
34,45943,4,1,183772
48,65344,14,0,914816
40,101442,7,0,710094
38,83761,4,0,335044
26,58003,7,0,406021
23,80431,6,0,482586
40,65072,10,0,650720
51,37340,5,0,186700
49,79559,14,0,1113826
29,101075,6,0,606450
19,88817,2,0,177634
53,119667,4,0,478668
56,90122,17,0,1532074
46,20459,11,0,225049
27,54100,0,0,0
50,98769,12,0,1185228
50,26798,13,0,348374
30,105422,2,0,210844
25,109708,9,0,987372
24,26162,13,0,340106
29,24491,2,1,48982
22,73477,19,0,1396063
27,70637,14,0,988918
54,67728,8,0,541824
36,43915,16,0,702640
38,104650,5,0,523250
21,113216,5,0,566080
43,94396,7,0,660772
24,32692,9,0,294228
43,55522,0,0,0
27,83140,6,0,498840
33,117101,4,0,468404
57,107168,6,0,643008
37,38922,15,0,583830
48,76802,17,0,1305634
46,63976,6,0,383856
23,102071,19,0,1939349
28,25076,1,1,25076
21,113525,3,0,340575
57,56601,8,0,452808
30,74473,0,0,0
48,96352,15,0,1445280
34,76198,0,0,0
37,96971,2,0,193942
26,35063,4,1,140252
51,65569,9,0,590121
59,117906,19,0,2240214
47,75521,6,0,453126
43,83937,11,0,923307
39,109179,2,0,218358
21,50276,12,0,603312
53,54359,7,0,380513
36,24318,19,0,462042
31,49083,13,0,638079
26,32718,2,1,65436
58,44128,7,0,308896
51,73397,5,0,366985
54,102845,17,0,1748365
20,108603,10,0,1086030
22,30887,4,1,123548
33,39813,19,0,756447
40,85335,4,0,341340
50,56380,18,0,1014840
18,81646,1,0,81646
33,23310,0,1,0
41,56315,18,0,1013670
41,70031,16,0,1120496
49,116701,0,0,0
25,82089,18,0,1477602
56,109267,15,0,1639005
51,28053,14,0,392742
51,60109,1,0,60109
20,42081,18,0,757458
22,95413,18,0,1717434
20,90755,18,0,1633590
19,109257,7,0,764799
56,83274,12,0,999288
26,98612,17,0,1676404
50,24911,9,0,224199
28,24235,6,0,145410
21,49857,14,0,697998
45,60732,18,0,1093176
47,51489,5,0,257445
50,72275,19,0,1373225
58,73166,3,0,219498
38,64618,2,0,129236
50,89606,1,0,89606
51,25955,18,0,467190
43,98902,16,0,1582432
34,96305,19,0,1829795
51,98405,19,0,1869695
29,68010,5,0,340050
52,118346,15,0,1775190
55,103649,14,0,1451086
28,81035,9,0,729315
56,22166,14,0,310324
20,61735,14,0,864290
31,62703,16,0,1003248
57,48718,4,1,194872
21,60517,9,0,544653
20,79612,12,0,955344
51,49814,11,0,547954
46,33037,10,0,330370
43,33195,3,1,99585
27,32206,9,0,289854
53,101255,9,0,911295
52,60687,18,0,1092366
49,117610,14,0,1646540
42,101331,1,0,101331
18,109846,16,0,1757536
50,37218,7,0,260526
47,63669,19,0,1209711
54,64019,7,0,448133
45,51165,19,0,972135
58,116294,3,0,348882
58,42040,12,0,504480
50,98632,8,0,789056
59,112592,17,0,1914064
31,53073,2,0,106146
51,83221,8,0,665768
52,64122,8,0,512976
32,90053,10,0,900530
59,32528,12,0,390336
39,94720,6,0,568320
53,40185,0,1,0
19,63392,6,0,380352
18,23265,16,0,372240
45,61678,0,0,0
45,27468,0,1,0
41,117381,2,0,234762
53,29353,19,0,557707
39,100840,12,0,1210080
36,57268,13,0,744484
26,116473,2,0,232946
50,48258,8,0,386064
18,59743,19,0,1135117
57,38905,3,1,116715
50,52408,14,0,733712
42,29303,10,0,293030
51,25941,17,0,440997
29,25312,10,0,253120
25,82562,19,0,1568678
24,78075,8,0,624600
56,26881,6,0,161286
57,65043,3,0,195129
47,71475,12,0,857700
54,82217,6,0,493302
34,92045,7,0,644315
43,24894,13,0,323622
38,50527,8,0,404216
27,107523,8,0,860184
58,118742,8,0,949936
52,44548,7,0,311836
37,85622,10,0,856220
32,53008,3,0,159024
44,44106,9,0,396954
30,52170,14,0,730380
46,64725,2,0,129450
32,86302,1,0,86302
44,57488,12,0,689856
31,72575,16,0,1161200
44,85869,6,0,515214
34,39468,12,0,473616
31,22685,13,0,294905
33,20176,8,0,161408
20,44190,4,1,176760
27,48451,1,1,48451
26,63887,5,0,319435
25,67508,14,0,945112
30,52849,3,0,158547
38,80030,4,0,320120
25,50314,19,0,955966
30,42991,15,0,644865
46,55444,12,0,665328
45,38915,2,1,77830
55,72295,13,0,939835
28,25620,5,0,128100
18,106960,10,0,1069600
21,71774,11,0,789514
45,83918,6,0,503508
41,57633,8,0,461064
19,35509,15,0,532635
31,116878,15,0,1753170
53,22947,0,1,0
45,115447,11,0,1269917
29,85413,6,0,512478
36,80476,14,0,1126664
23,86913,16,0,1390608
41,28569,14,0,399966
28,97626,5,0,488130
55,40972,3,1,122916
47,71201,1,0,71201
38,80870,13,0,1051310
22,89093,17,0,1514581
51,48489,14,0,678846
30,69610,13,0,904930
30,97361,5,0,486805
33,105788,5,0,528940
42,67832,11,0,746152
20,71362,8,0,570896
40,28271,9,0,254439
44,116897,18,0,2104146
38,97816,4,0,391264
26,101449,5,0,507245
20,43870,10,0,438700
25,90810,7,0,635670
55,103390,2,0,206780
32,94927,11,0,1044197
20,23761,6,0,142566
18,96878,17,0,1646926
20,112048,2,0,224096
50,85440,18,0,1537920
45,107304,11,0,1180344
48,110472,19,0,2098968
47,29768,7,0,208376
40,77140,7,0,539980
57,100681,7,0,704767
35,71849,11,0,790339
48,26452,14,0,370328
30,119439,9,0,1074951
34,97754,16,0,1564064
30,64980,13,0,844740
43,84452,7,0,591164
44,111786,18,0,2012148
33,102180,19,0,1941420
26,33351,11,0,366861
48,89361,9,0,804249
25,99772,7,0,698404
20,92412,16,0,1478592
21,34319,6,0,205914
20,30738,14,0,430332
27,75107,0,0,0
28,41219,12,0,494628
22,111104,5,0,555520
20,43492,8,0,347936
49,57139,7,0,399973
40,28515,1,1,28515
21,35798,16,0,572768
