age,salary,purchases,churn
45,46488,3,1
21,61002,15,0
57,51073,9,0
44,111464,0,0
23,99319,16,0
23,43371,14,0
44,56579,11,0
55,21197,13,0
56,94876,3,0
28,88312,12,0
34,25992,8,0
53,39799,1,1
28,103124,9,0
30,45653,18,0
30,108435,3,0
58,63500,7,0
45,87990,16,0
30,98626,5,0
57,24187,8,0
54,30083,11,0
32,51093,19,0
18,113568,2,0
56,49251,1,1
30,113025,5,0
45,29713,3,1
53,42498,2,1
55,31859,11,0
37,37597,15,0
48,106915,19,0
48,100869,3,0
20,75273,7,0
28,81460,10,0
20,104336,8,0
43,24781,15,0
48,96976,12,0
59,63102,3,0
57,51730,18,0
46,47361,0,1
56,64873,12,0
44,29543,13,0
18,33621,17,0
25,29617,1,1
49,65622,1,0
28,35576,17,0
43,50999,11,0
39,72430,8,0
54,40785,4,1
25,25749,11,0
19,75520,18,0
34,44275,0,1
29,71737,10,0
33,77443,3,0
53,75222,16,0
29,96030,18,0
25,39305,19,0
40,103762,8,0
33,95911,0,0
28,108883,0,0
24,26888,3,1
23,109695,17,0
19,31626,13,0
52,87506,17,0
59,39171,12,0
22,96695,5,0
31,34613,19,0
56,108312,5,0
55,39873,17,0
34,64096,16,0
34,73259,3,0
43,70207,4,0
51,51803,18,0
24,30100,11,0
20,63488,6,0
51,61453,10,0
54,43652,2,1
23,61917,12,0
25,39806,3,1
50,118826,18,0
23,85338,3,0
30,82851,16,0
59,118462,17,0
58,64798,3,0
45,65281,16,0
49,67126,13,0
34,61399,10,0
45,23662,2,1
21,95112,9,0
42,112556,11,0
42,28122,1,1
40,73671,11,0
29,97764,14,0
44,21383,3,1
22,77686,8,0
19,26587,19,0
18,37954,18,0
50,34768,14,0
25,119198,15,0
28,60020,18,0
46,43202,4,1
50,77442,1,0
42,41892,0,1
54,53829,1,0
55,37168,18,0
22,28569,2,1
29,56935,11,0
39,60699,14,0
23,87240,15,0
50,100196,11,0
40,29360,16,0
51,36375,12,0
38,60162,17,0
46,116980,4,0
29,46240,17,0
23,112936,6,0
53,27302,6,0
41,103420,2,0
33,110460,5,0
36,61385,17,0
26,27403,7,0
44,69510,16,0
25,62069,1,0
20,77095,10,0
48,78404,10,0
45,77188,10,0
56,47502,6,0
30,100076,12,0
57,90935,8,0
35,118911,6,0
19,25118,5,0
46,52945,18,0
35,79984,15,0
59,68472,17,0
54,53832,7,0
49,55299,0,0
39,98986,16,0
58,64319,11,0
43,82498,13,0
48,59974,18,0
42,41031,3,1
55,95651,0,0
38,90627,16,0
44,99867,18,0
43,46638,17,0
29,39452,13,0
33,32715,8,0
35,85978,6,0
42,119230,0,0
42,87863,4,0
39,45506,11,0
54,39829,17,0
26,104052,7,0
49,51028,19,0
37,104433,6,0
56,24732,12,0
26,55513,19,0
26,75564,19,0
46,98902,12,0
30,49515,18,0
40,87067,2,0
46,98012,7,0
42,83802,4,0
21,88848,12,0
27,119698,14,0
41,52498,14,0
41,78845,11,0
18,23627,4,1
22,113669,15,0
23,39618,17,0
41,82981,17,0
58,25967,19,0
27,111822,5,0
57,34779,7,0
20,32898,12,0
24,55940,4,0
52,63208,13,0
45,55775,12,0
41,38905,10,0
40,87952,6,0
42,108175,12,0
52,23595,19,0
59,85736,13,0
59,74697,15,0
25,114501,4,0
50,40544,10,0
54,74521,16,0
33,43879,10,0
48,40586,8,0
58,61944,9,0
30,57512,1,0
55,77374,10,0
51,99028,14,0
32,110470,10,0
24,99324,12,0
33,67519,0,0
59,64387,8,0
52,90844,18,0
51,39790,5,0
48,51408,8,0
46,34700,15,0
41,103685,2,0
21,37708,14,0
41,37155,0,1
38,60359,3,0
58,65413,11,0
35,80558,7,0
23,77039,17,0
24,74120,4,0
43,31746,15,0
26,83871,18,0
33,55773,13,0
25,111207,1,0
43,104470,19,0
22,44127,15,0
32,109542,19,0
21,46544,18,0
48,50542,4,0
41,63475,0,0
41,56365,13,0
40,105760,11,0
38,93991,15,0
48,73072,6,0
35,118382,2,0
28,33464,18,0
46,49143,0,1
27,34175,11,0
44,93318,18,0
49,74092,5,0
43,58905,7,0
51,71452,2,0
38,103155,19,0
54,101383,5,0
18,33874,18,0
23,83580,13,0
38,67034,11,0
50,31610,3,1
47,118576,17,0
28,117709,9,0
56,110162,8,0
38,101332,17,0
49,23092,16,0
42,88926,13,0
40,20950,15,0
36,79837,5,0
27,109048,6,0
50,29074,5,0
22,69189,6,0
53,61360,19,0
31,86528,2,0
18,102682,10,0
59,109101,11,0
41,33137,3,1
45,79362,3,0
39,106568,12,0
55,69142,4,0
43,62409,4,0
36,36331,19,0
30,119531,12,0
50,36023,9,0
24,31209,17,0
34,37005,10,0
45,85128,9,0
55,87220,9,0
28,116583,17,0
21,51634,14,0
41,42086,4,1
32,29251,18,0
50,53310,14,0
25,36671,17,0
29,75941,5,0
54,38851,5,0
59,90489,15,0
59,89511,18,0
38,112447,15,0
41,63808,0,0
32,118845,1,0
38,73900,10,0
45,87002,10,0
26,23893,12,0
51,44513,16,0
50,37711,11,0
24,76158,12,0
21,69992,6,0
27,68454,1,0
47,54878,5,0
27,91315,0,0
55,82869,14,0
41,69004,18,0
46,110990,10,0
58,74911,4,0
27,21108,19,0
47,23952,15,0
21,65093,13,0
33,27906,8,0
42,71402,14,0
22,112130,1,0
28,56488,4,0
52,37105,10,0
53,110243,4,0
48,114529,0,0
22,106164,13,0
29,48129,4,1
48,68150,9,0
27,90733,7,0
51,39719,15,0
38,31827,1,1
47,56468,17,0
37,52178,11,0
42,70811,8,0
59,46181,15,0
32,35768,11,0
46,62510,3,0
46,110694,2,0
28,48995,9,0
46,118115,18,0
53,97354,0,0
33,63610,11,0
40,41814,6,0
35,49141,17,0
49,98431,3,0
25,32906,17,0
44,93271,3,0
34,62712,0,0
54,76618,8,0
23,64678,17,0
20,89659,17,0
45,56362,11,0
37,81895,16,0
24,30948,18,0
25,86415,7,0
25,24094,9,0
41,86891,0,0
34,45572,7,0
18,73035,10,0
36,76937,8,0
58,54888,6,0
27,64273,10,0
30,54685,5,0
29,81385,15,0
56,33050,17,0
19,107917,6,0
25,72807,11,0
46,113059,4,0
47,80644,8,0
47,55851,8,0
32,73080,19,0
24,79534,6,0
45,36296,3,1
37,91851,11,0
38,66375,19,0
46,53944,9,0
45,36774,3,1
45,63893,4,0
33,72772,16,0
30,37821,17,0
48,89863,8,0
34,39930,17,0
46,82835,1,0
59,28975,18,0
37,119293,7,0
39,56377,3,0
31,93459,9,0
29,84863,17,0
26,117491,6,0
48,40052,13,0
40,88897,9,0
41,20356,14,0
43,67497,14,0
26,64307,13,0
27,109463,8,0
52,57804,19,0
58,119642,11,0
20,93122,0,0
38,55594,10,0
36,50143,12,0
57,37972,2,1
41,104298,9,0
49,114568,13,0
21,68428,3,0
40,105449,5,0
53,83333,9,0
57,88740,7,0
34,37569,4,1
26,82353,14,0
49,106994,14,0
23,56270,15,0
21,43485,18,0
19,32070,10,0
56,89797,0,0
20,78993,10,0
27,58574,1,0
18,66491,3,0
36,30104,5,0
24,68922,16,0
42,89766,0,0
23,71229,8,0
28,108982,1,0
26,68500,16,0
44,40891,2,1
35,45470,11,0
33,104211,4,0
24,75016,13,0
30,22891,11,0
58,88866,2,0
44,24307,13,0
27,62246,19,0
55,114916,11,0
48,106820,9,0
43,83953,12,0
56,77253,1,0
38,118718,1,0
20,64766,7,0
38,76330,17,0
36,74045,12,0
48,83695,6,0
58,108850,14,0
27,28607,1,1
20,85008,6,0
51,108939,11,0
44,25819,11,0
57,43769,12,0
46,111117,10,0
57,107429,12,0
25,39245,12,0
32,21011,13,0
36,87831,10,0
29,79360,11,0
53,91670,7,0
51,78905,1,0
50,26075,4,1
35,92054,7,0
55,79876,7,0
48,68546,5,0
32,26589,10,0
52,102567,18,0
40,35045,12,0
19,58012,8,0
44,46730,4,1
53,99962,12,0
44,25841,3,1
21,29003,9,0
50,51900,11,0
47,55402,5,0
24,44691,6,0
40,67758,15,0
24,74643,17,0
31,61300,13,0
56,25830,18,0
46,102459,0,0
57,118119,9,0
36,47450,7,0
21,53238,12,0
49,101002,1,0
55,37440,2,1
50,64357,3,0
48,80057,3,0
59,110470,6,0
55,67627,5,0
24,42281,0,1
23,40944,18,0
36,81446,7,0
32,41041,1,1
48,27748,4,1
36,113610,18,0
20,61864,16,0
27,93851,11,0
36,105528,8,0
47,63195,14,0
43,79040,8,0
18,111001,5,0
26,119246,18,0
54,64773,7,0
59,76223,4,0
22,40835,8,0
38,38036,18,0
38,69502,16,0
58,34102,14,0
48,22745,8,0
44,45179,18,0
41,107465,18,0
41,118821,17,0
40,66288,12,0
19,95516,11,0
33,111528,3,0
44,91784,10,0
32,59687,5,0
43,86912,1,0
42,67764,17,0
34,72461,16,0
37,72298,8,0
44,71962,4,0
38,85639,5,0
44,106590,15,0
20,114625,15,0
59,51880,6,0
32,56329,17,0
39,70612,6,0
42,39287,5,0
57,47329,13,0
24,108983,19,0
40,67303,14,0
54,55643,14,0
46,41441,9,0
52,26659,19,0
54,74973,1,0
57,41693,17,0
45,96731,17,0
55,55796,9,0
58,92945,13,0
32,27912,14,0
41,47233,13,0
59,93437,11,0
50,43855,13,0
29,55049,16,0
25,119381,8,0
25,33528,16,0
35,24712,14,0
25,91088,15,0
26,51534,9,0
56,43238,0,1
52,102667,15,0
44,102504,3,0
58,90643,19,0
29,21610,8,0
18,71595,15,0
25,45764,13,0
30,118778,5,0
55,48311,5,0
21,117034,7,0
28,57497,5,0
33,77439,5,0
24,26195,8,0
33,102574,9,0
29,67749,13,0
35,26181,4,1
46,31849,17,0
48,106120,4,0
18,58776,15,0
54,47276,14,0
40,89576,19,0
21,85615,2,0
31,55215,0,0
47,90715,13,0
30,56455,14,0
29,54690,5,0
41,37984,2,1
40,119371,2,0
44,100920,6,0
49,50378,10,0
52,43432,3,1
20,66893,5,0
59,108912,1,0
52,55616,0,0
45,111804,15,0
21,77504,4,0
24,61354,9,0
44,96270,5,0
56,105514,13,0
54,89621,11,0
50,31694,3,1
51,57045,9,0
40,96098,18,0
32,21972,10,0
46,48103,11,0
56,44056,7,0
33,80763,6,0
52,56369,0,0
20,90749,10,0
41,110700,4,0
31,74713,7,0
50,118921,5,0
44,93905,18,0
58,77363,8,0
19,81015,9,0
27,60379,10,0
48,118129,19,0
59,82798,10,0
20,106792,9,0
29,113391,1,0
21,36667,12,0
39,25411,17,0
52,116539,15,0
49,77044,16,0
44,20300,0,1
33,89312,14,0
19,50246,8,0
46,63011,3,0
24,23527,13,0
52,113784,15,0
54,43159,19,0
25,74827,4,0
55,29362,3,1
22,109400,4,0
30,48367,18,0
25,31706,10,0
56,63721,11,0
26,55334,3,0
50,72844,13,0
43,55104,5,0
27,25432,18,0
20,91728,16,0
39,79218,0,0
31,59845,3,0
21,110530,6,0
58,36941,4,1
44,57135,17,0
54,112676,5,0
50,20085,4,1
30,68955,5,0
57,79190,13,0
37,83638,1,0
51,118413,7,0
44,30592,16,0
18,20755,16,0
53,28511,10,0
31,95220,17,0
45,26585,10,0
30,90484,11,0
42,89895,13,0
49,55971,8,0
33,35237,2,1
41,108776,16,0
50,39393,4,1
36,112580,18,0
56,61234,7,0
31,71910,0,0
26,78297,5,0
23,29295,16,0
49,119483,11,0
47,32187,13,0
22,57936,18,0
32,68987,11,0
53,114919,4,0
27,111396,18,0
34,93740,11,0
59,94341,17,0
50,45559,18,0
42,31641,9,0
21,108876,10,0
30,34901,19,0
55,82361,12,0
34,33617,15,0
58,115743,17,0
39,96566,14,0
41,117403,15,0
30,33788,9,0
39,110115,19,0
40,115438,9,0
47,97440,8,0
24,35030,12,0
21,44280,10,0
32,42506,19,0
26,55586,4,0
46,107347,17,0
49,28704,5,0
47,59490,11,0
26,105462,4,0
19,58411,15,0
52,71007,5,0
41,30396,11,0
22,85526,18,0
56,37677,0,1
30,51823,18,0
48,54702,7,0
30,20080,17,0
46,81494,7,0
18,117574,13,0
41,23901,16,0
43,75518,14,0
29,69433,17,0
36,41300,2,1
45,96945,9,0
40,76699,8,0
47,78853,8,0
58,66850,14,0
40,95743,11,0
24,34459,10,0
35,68215,17,0
48,104792,13,0
42,50749,5,0
21,90068,4,0
31,54964,9,0
31,33535,11,0
43,91047,14,0
28,52937,12,0
51,56850,11,0
59,44876,8,0
43,28396,13,0
23,23966,15,0
29,94556,10,0
38,22068,10,0
22,42185,7,0
54,108756,16,0
41,95157,13,0
43,22922,0,1
21,46740,11,0
18,39030,3,1
31,70926,16,0
43,28726,13,0
18,88780,5,0
31,112350,7,0
27,48332,5,0
36,80345,14,0
50,108388,4,0
28,93078,18,0
35,43537,7,0
49,97732,11,0
39,72027,11,0
58,45153,7,0
29,110270,12,0
50,118786,18,0
53,117673,11,0
51,25979,5,0
22,53854,6,0
19,44366,4,1
56,70915,2,0
27,109350,7,0
48,89976,10,0
29,20449,2,1
42,65149,7,0
56,34090,4,1
30,79747,11,0
30,113618,19,0
54,102927,17,0
22,23099,7,0
23,53263,0,0
23,61648,2,0
22,35100,11,0
45,89995,9,0
54,118870,19,0
24,115661,7,0
53,105866,16,0
18,54200,11,0
25,77115,12,0
38,66999,12,0
31,52286,2,0
24,39752,14,0
34,105650,16,0
19,44153,11,0
36,37586,10,0
32,61871,12,0
45,73169,12,0
47,23118,14,0
39,100298,13,0
57,23014,11,0
49,119741,19,0
53,44225,3,1
30,86750,17,0
40,101113,4,0
53,48401,6,0
59,84086,15,0
23,50983,19,0
44,94049,1,0
47,44914,1,1
55,85753,7,0
43,102604,18,0
27,69307,0,0
50,62816,9,0
52,44757,8,0
19,113169,8,0
49,64680,16,0
26,118760,11,0
22,78681,17,0
49,109230,0,0
30,22562,7,0
50,95374,12,0
20,37072,11,0
22,78433,14,0
18,36320,7,0
42,34285,9,0
53,57126,8,0
24,90066,11,0
42,31942,17,0
39,24186,19,0
47,107447,2,0
55,23370,3,1
57,103426,17,0
42,82332,13,0
21,116323,9,0
54,36177,11,0
35,65113,16,0
53,41590,10,0
33,24300,5,0
29,52208,4,0
49,90582,19,0
25,66212,4,0
24,20615,9,0
48,85030,3,0
26,106339,9,0
41,86313,18,0
45,77151,1,0
45,68422,14,0
30,25127,4,1
33,30221,11,0
29,68653,19,0
24,20726,4,1
29,82455,11,0
53,98612,0,0
53,47395,5,0
57,85704,19,0
34,101958,10,0
47,82771,5,0
21,85230,1,0
36,46803,5,0
55,98770,19,0
59,35168,6,0
30,116913,4,0
51,92879,0,0
21,57935,11,0
41,50459,15,0
48,80228,15,0
56,55692,9,0
34,22121,15,0
18,59614,19,0
43,61378,5,0
58,95654,13,0
46,77036,1,0
46,51132,8,0
39,56228,11,0
31,28060,9,0
35,41636,2,1
37,75343,2,0
33,73110,0,0
31,102030,4,0
55,65429,12,0
42,55278,2,0
22,71841,15,0
48,108851,0,0
43,104913,18,0
27,22023,14,0
57,69704,5,0
39,49495,14,0
26,112459,13,0
35,29376,19,0
20,86537,0,0
31,119665,15,0
24,46706,19,0
46,74418,2,0
58,21508,1,1
27,93607,5,0
28,48853,6,0
33,102737,19,0
28,28412,15,0
43,92196,16,0
42,31052,6,0
39,115655,8,0
55,21445,1,1
52,96385,9,0
22,86295,3,0
35,62016,15,0
31,73003,1,0
41,34293,4,1
24,79123,16,0
54,71733,13,0
53,45841,1,1
51,89310,9,0
28,25241,13,0
56,54673,3,0
28,98805,2,0
22,116270,10,0
37,60697,8,0
40,117338,6,0
52,119019,7,0
52,69218,5,0
59,35928,9,0
26,72878,10,0
51,36842,5,0
28,31959,3,1
40,85515,7,0
34,90539,3,0
38,51648,17,0
47,90315,18,0
42,100212,1,0
28,35710,4,1
45,73310,6,0
26,75553,19,0
57,71459,9,0
48,22032,4,1
38,93819,6,0
22,49443,7,0
39,58121,17,0
35,60577,11,0
55,25926,5,0
58,41910,6,0
43,101201,7,0
48,114098,4,0
28,119889,13,0
23,111452,17,0
27,59526,16,0
50,65654,13,0
33,23315,14,0
43,61771,14,0
41,90751,11,0
45,96764,10,0
21,25920,9,0
18,24413,0,1
36,72740,19,0
54,47793,3,1
19,28429,2,1
42,57504,8,0
37,23832,9,0
34,102486,3,0
32,95247,1,0
57,76573,12,0
31,92827,8,0
49,43452,1,1
31,20064,11,0
26,44424,14,0
19,79284,3,0
59,51689,7,0
44,65098,16,0
51,63923,1,0
19,48958,3,1
56,55771,17,0
34,74154,12,0
58,92511,12,0
44,21783,16,0
48,87891,1,0
36,76710,8,0
49,37567,19,0
35,102979,11,0
49,56802,14,0
34,103179,19,0
26,94960,17,0
43,59852,13,0
20,115916,18,0
56,30849,9,0
43,103745,13,0
26,92707,1,0
27,36441,4,1
29,27807,11,0
56,81462,7,0
23,64952,5,0
25,60945,9,0
26,105412,19,0
54,86007,7,0
21,114586,11,0
23,86095,7,0
21,98179,17,0
52,91601,0,0
58,106725,18,0
31,40567,9,0
22,91721,11,0
42,78453,13,0
39,36905,15,0
59,32905,10,0
31,21617,5,0
21,53403,5,0
23,104754,19,0
53,40441,3,1
29,25142,18,0
56,102216,13,0
37,40270,16,0
32,47493,19,0
29,96073,5,0
40,38488,17,0
26,39352,10,0
28,112416,0,0
45,87612,6,0
34,117000,19,0
20,28271,17,0
38,54972,19,0
45,31255,5,0
56,40351,10,0
21,41822,0,1
43,37725,17,0
45,90463,6,0
50,22852,5,0
29,75944,13,0
33,110899,8,0
47,103435,7,0
47,23171,2,1
48,78852,5,0
52,79218,12,0
27,37285,6,0
40,49477,8,0
30,112202,13,0
22,28167,10,0
22,56885,7,0
44,87809,14,0
52,69560,2,0
32,94532,0,0
55,83847,10,0
30,96395,1,0
45,80725,4,0
18,102750,0,0
47,110112,15,0
37,79636,16,0
26,52979,1,0
57,24066,2,1
21,72361,0,0
31,47564,16,0
41,46836,11,0
18,40014,12,0
51,98954,13,0
38,61979,0,0
24,41910,0,1
29,75348,3,0
25,20845,10,0
37,47918,9,0
41,31841,14,0
43,109440,14,0
26,115347,10,0
44,109685,1,0
32,86072,1,0
36,115290,8,0
32,46233,11,0
44,76074,13,0
46,31004,12,0
45,25219,13,0
56,83553,13,0
53,119168,14,0
34,58232,10,0
39,86535,14,0
50,100196,18,0
34,31580,9,0
39,99971,0,0
41,75827,6,0
46,75456,1,0
57,54681,19,0
41,94043,6,0
19,104368,2,0
42,114901,19,0
41,44987,7,0
19,113985,10,0
18,32817,1,1
57,104319,8,0
54,74465,15,0
51,100725,5,0
35,60378,12,0
45,115043,18,0
53,69850,7,0
49,31757,14,0
54,20070,13,0
46,110935,12,0
48,47487,7,0
43,56203,5,0
29,74861,5,0
18,104828,2,0
51,95577,2,0
30,24521,6,0
40,87890,4,0
18,111220,13,0
42,34440,4,1
54,57982,3,0
39,118537,15,0
26,104580,9,0
29,95947,10,0
40,59045,11,0
23,76925,18,0
34,69238,9,0
33,98101,11,0
38,43457,9,0
54,34425,7,0
26,118024,14,0
32,34934,15,0
27,72862,14,0
26,52567,16,0
18,97213,13,0
55,95130,18,0
51,79327,8,0
51,88416,10,0
47,91379,14,0
44,75050,3,0
49,81570,9,0
19,27214,16,0
20,118112,9,0
34,90481,16,0
54,97468,16,0
47,96406,15,0
25,81125,14,0
53,24176,0,1
33,74690,0,0
23,90910,10,0
46,32126,14,0
30,52112,11,0
59,119756,0,0
24,34916,14,0
55,34708,4,1
30,53639,18,0
39,89149,18,0
38,108990,15,0
22,86897,6,0
23,22209,16,0
42,112895,12,0
59,82285,16,0
57,93414,0,0
36,36693,13,0
52,47066,0,1
33,25019,17,0
25,32683,0,1
20,84875,2,0
30,67022,14,0
55,109031,3,0
20,103061,15,0
38,62880,6,0
20,88557,0,0
48,109061,10,0
44,48584,2,1
47,116197,15,0
40,113322,16,0
23,29994,9,0
34,22200,14,0
28,93542,2,0
42,80784,8,0
59,69911,2,0
51,55751,12,0
46,59009,17,0
26,24519,7,0
58,47957,1,1
41,22957,7,0
22,39019,3,1
29,117541,7,0
38,38120,4,1
56,85413,0,0
35,66939,18,0
59,93530,1,0
57,75185,16,0
59,91352,4,0
31,90439,0,0
40,43461,13,0
54,21187,14,0
44,64032,6,0
45,109306,8,0
38,89130,15,0
24,93005,5,0
39,46624,3,1
55,90705,10,0
21,106672,8,0
56,119769,4,0
44,21950,4,1
38,118954,0,0
38,21260,19,0
39,70395,9,0
59,37824,1,1
40,49618,1,1
18,81972,9,0
18,26562,18,0
47,21460,9,0
23,103696,10,0
57,74585,9,0
38,38430,19,0
27,103047,3,0
46,67286,6,0
33,56531,3,0
35,75192,17,0
52,51503,9,0
27,100288,4,0
29,80926,18,0
28,82365,17,0
25,50792,17,0
30,40137,14,0
41,47614,16,0
23,45855,6,0
49,24701,12,0
23,76045,18,0
58,83740,15,0
59,111498,11,0
20,106566,6,0
43,58381,17,0
57,54691,2,0
23,49559,8,0
38,42500,12,0
50,99276,4,0
24,65597,1,0
27,101589,12,0
25,93443,0,0
53,58176,6,0
26,108646,11,0
21,50197,8,0
25,97818,10,0
23,25007,19,0
46,33998,16,0
51,74950,3,0
35,42626,13,0
58,47168,16,0
50,24282,1,1
51,21386,11,0
36,102603,3,0
46,66212,3,0
58,84245,3,0
38,36689,7,0
41,53205,18,0
41,106682,10,0
38,22537,12,0
55,40276,2,1
58,89576,4,0
19,22250,2,1
33,116957,8,0
23,51172,7,0
38,82935,10,0
21,60654,0,0
44,54403,19,0
20,114362,14,0
57,41938,1,1
19,115059,10,0
35,39829,17,0
29,91930,14,0
52,93243,7,0
53,30016,16,0
53,61513,2,0
21,107667,1,0
52,116911,0,0
24,72519,19,0
18,106443,8,0
55,88548,4,0
37,81402,4,0
59,97030,2,0
46,100538,5,0
36,117622,5,0
58,26417,17,0
48,35986,12,0
19,45015,10,0
29,79877,0,0
28,78305,5,0
53,51580,1,0
24,97126,1,0
55,117268,12,0
32,89570,11,0
49,84541,11,0
25,115966,7,0
43,32498,0,1
53,115274,1,0
44,37042,12,0
46,46941,6,0
39,25438,10,0
50,85042,12,0
21,55785,0,0
57,64865,5,0
26,90250,14,0
53,76513,3,0
41,103682,3,0
24,76136,3,0
51,111672,3,0
53,103124,6,0
30,97629,0,0
52,35295,17,0
53,49403,3,1
25,81606,4,0
18,29490,2,1
39,49820,5,0
21,110508,5,0
53,30729,17,0
20,101929,11,0
33,67805,3,0
33,49155,6,0
25,106046,4,0
58,79874,3,0
39,43122,16,0
50,80439,2,0
58,72440,15,0
39,56766,13,0
24,56751,8,0
59,111036,0,0
26,27413,14,0
50,54283,10,0
50,72824,0,0
34,81335,10,0
55,112927,13,0
50,99595,3,0
43,75257,16,0
51,54035,12,0
45,106390,9,0
32,23116,8,0
47,116967,2,0
55,27862,3,1
58,61650,2,0
38,117480,13,0
19,28518,15,0
18,23347,11,0
55,64670,4,0
56,72587,9,0
53,55206,14,0
23,82185,4,0
20,47480,0,1
18,107850,16,0
28,21822,10,0
58,47986,18,0
49,34204,4,1
34,108252,15,0
23,108474,7,0
47,104558,14,0
37,104029,6,0
35,112563,1,0
37,62548,18,0
38,85367,19,0
36,95469,0,0
40,31549,10,0
18,103116,1,0
51,41813,1,1
18,72315,4,0
20,104189,19,0
37,62687,5,0
40,101652,14,0
27,88822,11,0
19,110854,12,0
50,35330,4,1
51,101721,2,0
22,91894,8,0
35,47447,5,0
48,102033,13,0
53,51653,3,0
24,104438,3,0
39,48275,4,1
31,102081,7,0
31,91664,2,0
48,74218,6,0
55,25897,17,0
42,64041,5,0
28,73452,16,0
39,40843,9,0
38,54301,5,0
43,47292,11,0
51,36358,15,0
37,51239,9,0
46,35591,5,0
47,103465,7,0
30,28799,10,0
34,42864,2,1
49,99380,16,0
49,56902,2,0
56,110132,1,0
53,48327,10,0
25,36774,2,1
47,81496,13,0
38,112796,9,0
18,92555,0,0
53,92357,12,0
27,115744,6,0
39,61697,3,0
30,114345,15,0
39,98285,6,0
18,113546,10,0
45,110767,14,0
59,106456,0,0
39,96548,19,0
25,100538,15,0
29,78485,6,0
20,35377,8,0
33,57418,0,0
46,83334,13,0
59,115122,17,0
47,74025,0,0
58,67196,14,0
28,33376,19,0
31,71571,2,0
48,94240,1,0
19,30289,6,0
30,30778,6,0
24,47893,11,0
44,53116,5,0
31,39310,8,0
41,36874,4,1
35,27509,17,0
44,49078,18,0
22,75163,11,0
23,30455,0,1
22,101817,1,0
54,96531,19,0
21,26052,12,0
19,41878,7,0
58,61073,5,0
23,28053,5,0
38,50010,9,0
51,51369,19,0
22,80977,4,0
43,113577,17,0
58,30847,14,0
57,27493,7,0
28,23031,8,0
22,83505,2,0
46,98710,2,0
55,38873,13,0
30,71221,6,0
59,72249,16,0
48,118660,13,0
33,34701,10,0
52,91067,12,0
53,116945,7,0
27,41241,12,0
21,117615,16,0
31,41368,14,0
28,66016,14,0
52,23883,19,0
40,96611,12,0
27,89886,10,0
49,63958,13,0
50,103803,14,0
50,29685,0,1
33,69690,17,0
51,75795,15,0
22,67800,2,0
27,26861,8,0
22,25255,1,1
32,75963,16,0
28,103451,5,0
25,82164,16,0
47,111993,8,0
35,87608,17,0
19,34288,5,0
29,98739,13,0
40,71640,4,0
33,111309,3,0
45,66289,16,0
42,70273,5,0
20,42638,0,1
57,44333,0,1
51,35123,15,0
44,48648,7,0
42,119420,13,0
59,84833,11,0
56,66532,10,0
54,68900,0,0
27,86532,18,0
58,78154,9,0
57,59450,8,0
34,87902,18,0
59,39015,18,0
40,43108,15,0
58,60413,10,0
59,115231,9,0
38,36410,16,0
29,24927,17,0
18,86343,14,0
30,117136,2,0
45,91721,16,0
55,28793,11,0
26,107196,14,0
52,61480,10,0
59,43091,8,0
50,55574,13,0
20,98916,17,0
57,43004,14,0
20,78254,11,0
22,38799,3,1
21,69150,4,0
40,101600,16,0
56,58671,17,0
34,94230,12,0
21,118017,14,0
57,96937,6,0
58,67178,1,0
30,40953,2,1
41,113467,0,0
36,50982,3,0
34,97904,10,0
40,84497,11,0
37,23805,19,0
44,36732,9,0
44,94390,7,0
51,25087,12,0
55,91019,15,0
21,48717,15,0
48,77165,7,0
52,35835,1,1
49,44115,8,0
57,23870,10,0
25,110425,5,0
35,33580,3,1
25,58077,13,0
59,81952,18,0
53,30635,8,0
46,42311,16,0
59,82528,10,0
38,37098,0,1
19,111877,12,0
45,24840,13,0
45,104384,15,0
37,31557,3,1
32,113933,17,0
36,40302,8,0
44,52907,8,0
54,41149,5,0
54,85037,14,0
20,50546,5,0
36,108186,18,0
37,38150,16,0
52,111283,1,0
37,91708,12,0
43,115835,6,0
19,112229,9,0
47,51352,0,0
38,73247,16,0
33,83034,9,0
19,107001,6,0
37,96413,8,0
19,101771,16,0
25,80621,12,0
48,37032,1,1
26,106354,0,0
28,31527,6,0
58,111482,6,0
21,110639,18,0
54,47997,2,1
40,73649,13,0
44,72330,15,0
40,47077,7,0
42,106958,16,0
35,100413,7,0
34,53527,9,0
34,66550,9,0
23,31503,18,0
47,34448,0,1
52,21076,17,0
48,98752,9,0
58,29712,2,1
29,74332,3,0
24,119496,14,0
28,94277,0,0
40,117460,16,0
30,39961,3,1
24,78427,5,0
42,98924,8,0
40,111275,9,0
52,52311,10,0
39,62894,13,0
22,101276,5,0
56,83249,7,0
33,110264,8,0
56,74233,9,0
33,23245,19,0
32,100688,18,0
31,81141,6,0
45,40902,12,0
53,27809,3,1
33,101894,5,0
39,49568,19,0
55,37770,14,0
42,87105,9,0
22,78626,17,0
35,73283,3,0
54,37455,16,0
34,111519,18,0
45,23213,17,0
31,31862,5,0
37,109051,6,0
37,89520,18,0
59,34457,6,0
52,93246,19,0
50,37033,14,0
58,118436,10,0
52,97444,7,0
52,25782,7,0
40,60050,4,0
56,55562,5,0
30,87776,17,0
25,73485,19,0
28,59681,0,0
56,105907,16,0
47,43488,1,1
39,26815,9,0
45,29700,10,0
37,77911,13,0
47,41767,1,1
58,73657,13,0
